4135,1413,1414,1435,1268
4136,1516,1546,1264,1306
4137,1513,1514,1543,1267
4138,261,1283,301,1268
4139,1478,1508,1285,1276
4140,301,690,689,1543
4141,1515,1266,1280,1264
4142,1116,1451,1450,1310
4143,1109,1171,1123,1331
4144,1488,1249,1311,1313
4145,290,1445,1257,1259
4146,1561,1271,1562,1270
4147,289,290,1257,1259
4148,1530,1259,1282,1271
4149,1374,1375,1292,1300
4150,1529,1559,1257,1259
4151,1422,1271,1423,1270
4152,296,1562,670,1563
4153,296,1562,1563,1279
4154,292,671,670,1562
4155,289,1257,1559,1259
4156,300,303,1540,1296
4157,1481,1482,1512,1284
4158,1395,1296,1293,1298
4159,1560,1259,1271,1270
4160,1560,1271,1561,1270
4161,274,281,275,1306
4162,1479,1510,1509,1293
4163,1389,1263,1312,1306
4164,274,282,281,1263
4165,1511,1542,1541,1283
4166,1416,1437,1296,1297
4167,1331,1332,1352,1310
4168,1390,1312,1264,1306
4169,1129,1173,1130,1333
4170,275,1264,276,1306
4171,1352,1373,1309,1310
4172,1452,1303,1482,1309
4173,1124,1174,1129,1334
4174,1101,1202,1470,1471
4175,1122,1303,1452,1309
4176,1408,1429,1260,1261
4177,1521,1551,1550,1260
4178,1520,1260,1550,1262
4179,1550,1262,1260,1261
4180,1490,1520,1311,1252
4181,1387,1408,1260,1262
4182,301,1542,690,1543
4183,1520,1314,1260,1262
4184,270,1551,272,1260
4185,1373,1374,1293,1310
4186,1373,1394,1284,1293
4187,1509,1293,1510,1298
4188,1509,1292,1293,1298
4189,1511,1284,1283,1296
4190,1452,1483,1482,1303
4191,1481,1284,1511,1293
4192,1353,1300,1374,1310
4193,1479,1292,1300,1310
4194,307,1289,1572,1297
4195,1116,1221,1451,1452
4196,306,307,1572,1297
4197,1571,1299,1292,1298
4198,1397,1289,1299,1301
4199,1102,1103,1104,1286
4200,1502,1532,1531,1307
4201,283,1567,1289,1301
4202,1538,1568,1567,1289
4203,1102,1179,1178,1338
4204,1102,1179,1338,1339
4205,1569,1449,1479,1300
4206,1339,1360,1359,1286
4207,1411,1412,1433,1264
4208,1391,1266,1412,1264
4209,1571,1538,1299,1289
4210,1118,1121,1218,1454
4211,1391,1280,1266,1264
4212,1390,1312,1280,1264
4213,1117,1455,1121,1272
4214,1415,1416,1437,1296
4215,1412,1413,1434,1268
4216,276,1264,1546,1306
4217,1375,1299,1292,1276
4218,1333,1354,1353,1300
4219,261,301,262,1268
4220,1123,1331,1309,1310
4221,1129,1174,1173,1333
4222,274,276,1547,1306
4223,1120,1272,1121,1304
4224,1455,1485,1295,1272
4225,1570,1509,1571,1292
4226,1479,1480,1510,1293
4227,1110,1456,1117,1272
4228,1395,1396,1417,1298
4229,1507,1281,1285,1301
4230,1507,1285,1299,1301
4231,291,1566,1567,1301
4232,1108,1116,1450,1310
4233,1375,1376,1299,1276
4234,1536,1302,1281,1301
4235,1536,1566,1302,1301
4236,1538,1299,1289,1301
4237,1570,1479,1292,1300
4238,1109,1123,1116,1310
4239,1507,1299,1538,1301
4240,1486,1312,1280,1272
4241,1369,1280,1390,1312
4242,1130,1333,1300,1276
4243,1508,1299,1285,1276
4244,260,621,622,1446
4245,1355,1356,1285,1277
4246,1130,1300,1131,1276
4247,260,622,268,1447
4248,1451,1452,1482,1309
4249,1453,1454,1484,1304
4250,1569,1300,1570,1276
4251,1477,1478,1285,1277
4252,1334,1355,1276,1277
4253,1131,1300,1569,1276
4254,1531,1532,1561,1271
4255,1531,1561,1560,1271
4256,285,1560,672,1561
4257,303,1539,692,1540
4258,1401,1274,1307,1271
4259,1380,1307,1274,1258
4260,1502,1274,1532,1307
4261,1382,1288,1403,1282
4262,1402,1282,1403,1259
4263,1530,1282,1531,1271
4264,1502,1274,1307,1258
4265,300,1541,690,1542
4266,262,1543,1544,1265
4267,262,301,689,1543
4268,1392,1393,1414,1267
4269,1495,1315,1294,1316
4270,1372,1284,1269,1303
4271,1406,1294,1317,1318
4272,1495,1294,1525,1317
4273,1497,1527,1526,1256
4274,1099,1203,1469,1470
4275,1497,1256,1526,1294
4276,1525,1294,1526,1318
4277,1496,1287,1497,1294
4278,1503,1504,1273,1254
4279,1380,1307,1258,1286
4280,1536,1281,1537,1301
4281,1393,1415,1414,1283
4282,1370,1371,1392,1295
4283,616,1302,1441,1290
4284,292,670,296,1562
4285,291,1302,298,1290
4286,1515,1264,1545,1265
4287,1394,1284,1293,1296
4288,1393,1284,1394,1283
4289,1512,1513,1543,1267
4290,1531,1307,1532,1271
4291,1391,1413,1412,1266
4292,1273,1274,1278,1279
4293,1349,1295,1370,1272
4294,1532,1307,1274,1271
4295,1088,1341,1106,1305
4296,1105,1200,1472,1473
4297,1401,1279,1274,1271
4298,1402,1307,1282,1271
4299,1532,1274,1279,1271
4300,1450,1451,1481,1310
4301,1122,1220,1452,1453
4302,1401,1307,1402,1271
4303,1465,1315,1495,1316
4304,299,1437,304,1296
4305,1332,1300,1353,1310
4306,1088,1342,1287,1315
4307,275,277,276,1264
4308,1088,1098,1342,1315
4309,1389,1411,1410,1306
4310,1410,1432,1431,1306
4311,1410,1411,1432,1306
4312,275,1432,1264,1306
4313,1097,1315,1465,1316
4314,1414,1415,1436,1283
4315,1372,1373,1394,1284
4316,1096,1315,1097,1316
4317,1482,1483,1269,1303
4318,1095,1467,1466,1287
4319,1351,1352,1372,1309
4320,1350,1351,1372,1303
4321,1095,1287,1466,1315
4322,1460,1461,1252,1250
4323,1112,1459,1249,1250
4324,1480,1511,1510,1293
4325,1373,1374,1395,1293
4326,1115,1249,1325,1250
4327,1325,1249,1346,1250
4328,1093,1251,1323,1319
4329,1332,1353,1352,1310
4330,1092,1462,1251,1319
4331,1092,1251,1093,1319
4332,293,1563,669,1564
4333,1526,1294,1256,1318
4334,1526,1256,1556,1318
4335,1497,1527,1256,1288
4336,1497,1287,1256,1294
4337,1405,1256,1294,1318
4338,1404,1287,1256,1288
4339,1453,1484,1483,1304
4340,259,1556,1256,1318
4341,1330,1331,1351,1309
4342,1528,1256,1288,1257
4343,1089,1467,1287,1305
4344,1088,1287,1341,1305
4345,1106,1305,1340,1308
4346,289,1559,673,1560
4347,1099,1469,1305,1308
4348,1099,1305,1106,1308
4349,287,1558,289,1257
4350,1395,1416,1296,1298
4351,300,690,301,1542
4352,1411,1433,1432,1264
4353,1113,1115,1114,1313
4354,1112,1114,1115,1249
4355,1459,1489,1249,1252
4356,1475,1281,1505,1254
4357,265,1578,271,1320
4358,1107,1204,1468,1469
4359,268,269,1318,1321
4360,269,1555,1318,1321
4361,1090,1246,1573,1323
4362,1095,1097,1098,1315
4363,1369,1370,1391,1280
4364,1485,1516,1515,1280
4365,265,271,266,1320
4366,1391,1392,1266,1295
4367,268,1318,1447,1321
4368,1426,1447,1318,1321
4369,265,268,1448,1321
4370,1514,1267,1269,1266
4371,1382,1288,1282,1305
4372,1392,1269,1393,1267
4373,1087,1199,1473,1474
4374,1512,1267,1542,1283
4375,1472,1258,1502,1286
4376,1267,1268,1266,1265
4377,1414,1283,1435,1268
4378,1108,1222,1223,1450
4379,1488,1489,1518,1311
4380,1457,1488,1487,1313
4381,301,1542,1267,1283
4382,1530,1560,1559,1259
4383,262,1268,1267,1265
4384,262,301,1267,1268
4385,1520,1314,1521,1260
4386,1109,1332,1331,1310
4387,1449,1450,1480,1310
4388,1450,1481,1480,1310
4389,1386,1314,1320,1322
4390,1116,1222,1450,1451
4391,1388,1311,1263,1262
4392,1409,1410,1431,1263
4393,1409,1431,1430,1263
4394,1389,1312,1390,1306
4395,1275,1320,1322,1317
4396,1501,1502,1307,1286
4397,1576,1386,1320,1322
4398,1372,1284,1393,1269
4399,299,302,1436,1296
4400,1518,1312,1311,1263
4401,1515,1280,1266,1295
4402,272,1552,1275,1260
4403,1330,1351,1303,1309
4404,1407,1428,1320,1260
4405,1118,1121,1454,1304
4406,1119,1303,1122,1309
4407,1483,1295,1269,1304
4408,1086,1127,1126,1255
4409,1371,1303,1269,1304
4410,1485,1486,1280,1272
4411,1349,1295,1272,1304
4412,1130,1173,1332,1333
4413,1130,1132,1131,1300
4414,1109,1130,1332,1300
4415,1130,1333,1332,1300
4416,1483,1514,1269,1295
4417,1108,1449,1132,1300
4418,1482,1512,1284,1269
4419,1117,1217,1455,1456
4420,1483,1484,1295,1304
4421,1512,1284,1267,1283
4422,1516,1264,1312,1306
4423,1529,1559,1558,1257
4424,289,1558,674,1559
4425,1482,1269,1284,1303
4426,1572,1289,1298,1297
4427,1396,1292,1299,1298
4428,1509,1540,1539,1298
4429,1417,1298,1289,1297
4430,1505,1506,1536,1281
4431,1416,1298,1417,1297
4432,1405,1294,1406,1318
4433,1525,1555,1275,1318
4434,1525,1317,1294,1318
4435,1406,1317,1427,1318
4436,1468,1499,1498,1305
4437,1088,1342,1341,1287
4438,1497,1498,1288,1305
4439,1362,1287,1383,1305
4440,293,295,296,1291
4441,613,1437,1438,1297
4442,304,613,305,1297
4443,1087,1473,1105,1253
4444,271,272,1320,1260
4445,305,307,306,1297
4446,1275,1314,1320,1260
4447,1576,1427,1406,1317
4448,273,1428,1429,1260
4449,305,1438,1439,1289
4450,1503,1504,1254,1253
4451,273,1428,604,1429
4452,273,603,604,1428
4453,1368,1369,1390,1312
4454,1486,1517,1516,1312
4455,1516,1312,1517,1306
4456,1390,1391,1412,1264
4457,1390,1412,1411,1264
4458,1485,1486,1516,1280
4459,1492,1522,1314,1322
4460,1365,1314,1386,1322
4461,1494,1316,1322,1319
4462,1456,1457,1487,1313
4463,1515,1280,1516,1264
4464,1524,1275,1322,1317
4465,1492,1322,1251,1319
4466,1365,1251,1322,1319
4467,1575,1322,1317,1316
4468,1524,1525,1275,1317
4469,265,1578,1320,1321
4470,1386,1407,1320,1260
4471,1102,1338,1103,1286
4472,266,271,272,1320
4473,1356,1281,1285,1277
4474,1126,1198,1474,1475
4475,1555,1275,1318,1321
4476,1577,1407,1428,1320
4477,1476,1507,1506,1277
4478,1395,1417,1416,1298
4479,1374,1396,1395,1292
4480,1458,1489,1488,1249
4481,1571,1539,1572,1298
4482,291,1565,1566,1302
4483,1456,1487,1486,1313
4484,1109,1172,1171,1331
4485,276,279,1546,1264
4486,1379,1380,1401,1274
4487,1376,1397,1299,1301
4488,1571,1509,1539,1298
4489,1333,1334,1354,1276
4490,1507,1285,1508,1299
4491,1570,1299,1508,1276
4492,1370,1295,1280,1272
4493,1408,1430,1429,1261
4494,1408,1409,1430,1261
4495,1485,1280,1515,1295
4496,1489,1490,1311,1252
4497,1543,1267,1266,1265
4498,273,1260,1429,1261
4499,1366,1262,1314,1252
4500,1391,1266,1280,1295
4501,1387,1409,1408,1262
4502,1371,1372,1269,1303
4503,1413,1266,1267,1268
4504,1393,1269,1284,1267
4505,1392,1269,1267,1266
4506,295,1442,618,1443
4507,1352,1373,1372,1309
4508,1372,1284,1303,1309
4509,300,1542,301,1283
4510,1517,1312,1518,1306
4511,1574,1575,1316,1319
4512,1349,1371,1370,1295
4513,1494,1317,1322,1316
4514,1409,1263,1430,1261
4515,1518,1263,1548,1306
4516,1112,1459,1114,1249
4517,272,1551,1552,1260
4518,1523,1553,1552,1275
4519,1085,1115,1165,1325
4520,1100,1102,1101,1286
4521,1386,1314,1387,1260
4522,1576,1322,1320,1317
4523,1491,1251,1314,1252
4524,1492,1493,1322,1319
4525,1366,1387,1314,1262
4526,1128,1276,1478,1277
4527,280,688,687,1545
4528,1520,1314,1262,1252
4529,276,1546,686,1547
4530,1117,1217,1121,1455
4531,1455,1486,1485,1272
4532,1369,1280,1312,1272
4533,1110,1216,1456,1457
4534,1085,1325,1324,1250
4535,1084,1112,1085,1250
4536,1482,1303,1284,1309
4537,1491,1492,1314,1251
4538,1344,1251,1365,1319
4539,1403,1288,1404,1257
4540,1366,1314,1251,1252
4541,1356,1377,1285,1281
4542,1528,1558,1557,1256
4543,1530,1531,1560,1271
4544,1420,1302,1278,1290
4545,1524,1525,1554,1275
4546,1336,1337,1357,1255
4547,1376,1398,1397,1301
4548,1534,1273,1535,1290
4549,1124,1334,1129,1277
4550,1512,1269,1513,1267
4551,1095,1206,1466,1467
4552,1372,1373,1284,1309
4553,1510,1293,1511,1296
4554,1089,1468,1467,1305
4555,1099,1107,1106,1305
4556,1536,1537,1566,1301
4557,1393,1414,1267,1283
4558,1481,1482,1284,1309
4559,1351,1372,1303,1309
4560,1374,1300,1292,1310
4561,305,613,614,1438
4562,305,1438,614,1439
4563,1412,1268,1433,1265
4564,304,612,613,1437
4565,1110,1114,1457,1313
4566,1109,1172,1331,1332
4567,1388,1389,1410,1263
4568,262,301,1543,1267
4569,1326,1347,1249,1313
4570,1489,1519,1518,1311
4571,1518,1548,1547,1306
4572,1412,1434,1433,1268
4573,1117,1216,1217,1456
4574,262,1544,280,1265
4575,261,278,609,1434
4576,261,278,1434,1268
4577,285,1561,292,1270
4578,1109,1130,1172,1332
4579,1388,1410,1409,1263
4580,1367,1249,1311,1252
4581,1412,1266,1268,1265
4582,274,276,685,1547
4583,1422,1423,1444,1270
4584,1421,1443,1442,1291
4585,1380,1401,1274,1307
4586,292,1562,296,1279
4587,262,689,688,1544
4588,279,280,687,1545
4589,1422,1444,1443,1270
4590,1532,1274,1533,1279
4591,1104,1105,1472,1258
4592,292,1562,1279,1270
4593,1378,1278,1281,1254
4594,1503,1274,1258,1254
4595,1502,1503,1274,1258
4596,1103,1338,1258,1286
4597,1335,1336,1356,1255
4598,1360,1381,1286,1308
4599,1126,1476,1475,1255
4600,1101,1286,1471,1308
4601,1118,1453,1122,1304
4602,1116,1122,1452,1309
4603,1454,1455,1295,1304
4604,1328,1329,1349,1304
4605,1349,1350,1371,1304
4606,1376,1377,1398,1301
4607,303,306,693,1539
4608,1355,1356,1376,1285
4609,306,1572,693,1539
4610,1454,1295,1484,1304
4611,279,1545,1546,1264
4612,1475,1476,1506,1255
4613,1502,1258,1307,1286
4614,1337,1258,1254,1253
4615,1505,1535,1534,1273
4616,1378,1278,1399,1281
4617,1379,1274,1278,1254
4618,1484,1515,1514,1295
4619,1357,1358,1378,1254
4620,1514,1515,1544,1266
4621,1086,1126,1087,1253
4622,1515,1545,1544,1265
4623,1493,1494,1322,1319
4624,1327,1328,1348,1272
4625,1090,1093,1323,1319
4626,1353,1374,1373,1310
4627,1094,1462,1461,1251
4628,1486,1487,1517,1312
4629,1327,1272,1348,1313
4630,1091,1463,1092,1319
4631,1092,1094,1093,1251
4632,1404,1405,1426,1256
4633,1381,1282,1402,1307
4634,1361,1305,1382,1308
4635,1497,1288,1287,1305
4636,1499,1282,1305,1308
4637,299,1436,612,1437
4638,1416,1296,1298,1297
4639,299,304,303,1296
4640,1499,1500,1282,1308
4641,1416,1417,1438,1297
4642,285,292,286,1270
4643,1381,1382,1282,1308
4644,1340,1305,1361,1308
4645,1370,1391,1280,1295
4646,1423,1259,1444,1270
4647,260,1446,1447,1256
4648,290,620,621,1445
4649,1383,1287,1288,1305
4650,1107,1469,1468,1305
4651,290,1445,621,1446
4652,263,273,1429,1261
4653,263,281,264,1261
4654,271,1578,603,1428
4655,1340,1341,1361,1305
4656,271,603,273,1428
4657,1515,1544,1266,1265
4658,1489,1311,1249,1252
4659,1330,1351,1350,1303
4660,1100,1106,1340,1308
4661,1099,1101,1470,1308
4662,1371,1393,1392,1269
4663,1099,1469,1107,1305
4664,1488,1489,1311,1249
4665,284,1440,1302,1301
4666,1504,1505,1534,1273
4667,1529,1257,1288,1259
4668,1122,1453,1452,1303
4669,1514,1266,1269,1295
4670,297,1564,1565,1290
4671,1483,1484,1514,1295
4672,1378,1379,1278,1254
4673,1132,1247,1569,1449
4674,1132,1449,1569,1300
4675,1503,1504,1533,1273
4676,1090,1096,1091,1316
4677,1384,1405,1404,1294
4678,1512,1284,1269,1267
4679,259,260,268,1318
4680,1524,1554,1553,1275
4681,1526,1556,1555,1318
4682,288,1445,290,1259
4683,1376,1285,1377,1301
4684,306,717,693,1572
4685,1405,1406,1426,1318
4686,1406,1427,1426,1318
4687,1104,1201,1471,1472
4688,1103,1105,1258,1253
4689,1527,1557,1556,1256
4690,1094,1210,1211,1462
4691,1527,1528,1557,1256
4692,260,1446,1256,1257
4693,1095,1466,1097,1315
4694,1463,1464,1494,1319
4695,1495,1496,1525,1294
4696,1495,1525,1524,1317
4697,1124,1127,1335,1277
4698,1085,1115,1325,1250
4699,1578,1448,1427,1321
4700,1092,1210,1094,1462
4701,1365,1314,1322,1251
4702,1510,1293,1296,1298
4703,1504,1534,1533,1273
4704,1534,1564,1563,1290
4705,1402,1424,1423,1259
4706,288,619,620,1444
4707,1466,1497,1496,1287
4708,1469,1500,1499,1308
4709,1089,1205,1095,1467
4710,1095,1206,1097,1466
4711,1088,1182,1341,1342
4712,1549,1262,1550,1261
4713,272,1551,681,1552
4714,263,264,270,1261
4715,263,1430,281,1261
4716,264,281,282,1263
4717,282,684,683,1549
4718,264,1550,270,1261
4719,1092,1463,1462,1319
4720,1275,1320,1314,1322
4721,1410,1431,1263,1306
4722,1093,1164,1163,1324
4723,1093,1163,1323,1324
4724,1367,1368,1311,1249
4725,1092,1462,1094,1251
4726,1094,1211,1461,1462
4727,1092,1210,1462,1463
4728,304,1437,613,1297
4729,1088,1287,1095,1315
4730,1426,1427,1448,1321
4731,1526,1527,1556,1256
4732,1404,1426,1425,1256
4733,1425,1447,1446,1256
4734,259,1557,287,1256
4735,1425,1426,1447,1256
4736,1366,1388,1387,1262
4737,271,1428,273,1260
4738,1491,1314,1520,1252
4739,1519,1549,1548,1263
4740,1519,1520,1549,1262
4741,1367,1311,1262,1252
4742,1386,1387,1408,1260
4743,1454,1485,1484,1295
4744,1355,1376,1375,1276
4745,272,1552,680,1553
4746,1121,1455,1454,1304
4747,1574,1365,1575,1319
4748,1522,1552,1551,1260
4749,1377,1285,1281,1301
4750,1347,1369,1368,1313
4751,291,666,665,1567
4752,1110,1457,1456,1313
4753,1363,1384,1383,1287
4754,1348,1272,1369,1313
4755,1479,1480,1293,1310
4756,1571,1292,1509,1298
4757,1100,1339,1286,1308
4758,1360,1361,1381,1308
4759,1100,1340,1339,1308
4760,1115,1326,1325,1249
4761,1092,1209,1210,1463
4762,1350,1372,1371,1303
4763,1324,1345,1251,1250
4764,1364,1385,1315,1316
4765,1118,1120,1121,1304
4766,1118,1454,1453,1304
4767,1329,1330,1350,1303
4768,1119,1170,1329,1330
4769,1407,1429,1428,1260
4770,267,1555,269,1321
4771,1125,1195,1196,1477
4772,272,1275,1320,1260
4773,266,1320,1275,1321
4774,1522,1523,1275,1322
4775,1102,1339,1338,1286
4776,1386,1408,1407,1260
4777,259,269,676,1556
4778,1576,1386,1407,1320
4779,275,607,277,1432
4780,1421,1279,1443,1291
4781,1401,1278,1274,1279
4782,1532,1562,1561,1271
4783,303,306,1539,1298
4784,1394,1283,1284,1296
4785,293,1563,1564,1290
4786,306,307,717,1572
4787,303,306,1298,1297
4788,1501,1531,1282,1307
4789,1337,1254,1255,1253
4790,1399,1400,1421,1278
4791,1103,1258,1104,1286
4792,1420,1441,1302,1290
4793,1535,1281,1536,1302
4794,1358,1379,1378,1254
4795,1086,1336,1127,1255
4796,1341,1342,1362,1287
4797,1089,1107,1204,1468
4798,1343,1364,1315,1316
4799,616,1440,1441,1302
4800,1471,1502,1501,1286
4801,1390,1280,1391,1264
4802,1110,1215,1216,1457
4803,1414,1267,1283,1268
4804,1121,1218,1454,1455
4805,1118,1218,1219,1454
4806,1121,1217,1218,1455
4807,1507,1538,1537,1301
4808,1392,1269,1266,1295
4809,298,1302,616,1290
4810,1089,1467,1095,1287
4811,1095,1205,1206,1467
4812,294,298,616,1290
4813,1472,1503,1502,1258
4814,1359,1380,1379,1258
4815,1338,1359,1258,1286
4816,1472,1473,1503,1258
4817,1421,1278,1422,1279
4818,1465,1496,1495,1315
4819,1104,1200,1201,1472
4820,1103,1178,1177,1337
4821,1471,1286,1501,1308
4822,1099,1470,1469,1308
4823,1101,1104,1201,1471
4824,1091,1209,1092,1463
4825,1511,1284,1512,1283
4826,1096,1573,1246,1343
4827,1087,1126,1198,1474
4828,1096,1183,1098,1343
4829,300,1540,1541,1296
4830,299,300,302,1296
4831,302,1435,611,1436
4832,299,611,612,1436
4833,1423,1424,1445,1259
4834,1090,1091,1092,1319
4835,1464,1316,1494,1319
4836,259,1256,260,1318
4837,1091,1097,1464,1316
4838,1119,1330,1303,1309
4839,1118,1219,1122,1453
4840,278,1433,1268,1265
4841,1530,1560,1259,1271
4842,1403,1288,1257,1259
4843,290,1445,1446,1257
4844,1459,1252,1249,1250
4845,1483,1269,1303,1304
4846,1487,1488,1312,1313
4847,1110,1111,1113,1313
4848,1116,1123,1122,1309
4849,1112,1213,1114,1459
4850,291,297,667,1565
4851,1427,1317,1320,1318
4852,1493,1523,1522,1322
4853,1403,1282,1288,1259
4854,267,1275,1555,1321
4855,1455,1456,1486,1272
4856,266,679,678,1554
4857,1328,1349,1348,1272
4858,1111,1328,1327,1272
4859,1577,1578,1427,1320
4860,266,1553,1554,1275
4861,1327,1348,1347,1313
4862,265,267,268,1321
4863,265,1320,266,1321
4864,293,668,297,1564
4865,1114,1214,1215,1458
4866,291,1565,1302,1290
4867,284,1440,298,1302
4868,287,674,289,1558
4869,1368,1311,1249,1313
4870,1345,1346,1252,1250
4871,263,270,273,1261
4872,270,272,273,1260
4873,1532,1279,1562,1271
4874,1570,1479,1509,1292
4875,1412,1433,1264,1265
4876,1571,1572,1568,1289
4877,1087,1199,1105,1473
4878,1114,1213,1214,1459
4879,1325,1326,1346,1249
4880,272,681,680,1552
4881,1473,1504,1503,1253
4882,1506,1507,1537,1281
4883,291,1302,1566,1301
4884,269,1555,677,1556
4885,1376,1299,1285,1301
4886,1523,1524,1553,1275
4887,1494,1524,1523,1322
4888,1355,1285,1376,1276
4889,1518,1311,1519,1263
4890,274,1547,685,1548
